Name,Internship,Term,Course_Name,Course_Code,Section_Code,Placement_Status,Site,SiteCategory,SUBJECT,Student_Name,StudentID,Assessment_Document_Title,Rubric_Title,Assessment_Status,AssessorUID,Assessor_Role,Assessment_Completion_Date,Score,Points_Possible,Percentage,Performance_Levels
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Graduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,EG 5402,1,Completed,Carter Lawrence Elementary School,,MS 4-8,,L22786669,Third Teaching Assessment (Spring 2016),Implementing,Completed,49,supervisor,4/9/16 9:24,27,0,0,3.000-Proficient|3.000-Proficient|3.000-Proficient|3.000-Proficient|3.000-Proficient|4.000-Exemplary |4.000-Exemplary |4.000-Exemplary 
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Graduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,EG 5402,1,Completed,Carter Lawrence Elementary School,,MS 4-8,,L22786669,Third Teaching Assessment (Spring 2016),Managing ,Completed,49,supervisor,4/9/16 9:24,13,0,0,3.000-Proficient|3.000-Proficient|3.000-Proficient|4.000-Exemplary 
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Graduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,EG 5402,1,Completed,Carter Lawrence Elementary School,,MS 4-8,,L22786669,Third Teaching Assessment (Spring 2016),Assessing,Completed,49,supervisor,4/9/16 9:24,6,0,0,3.000-Proficient|3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Graduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,EG 5402,1,Completed,Carter Lawrence Elementary School,,MS 4-8,,L22786669,Third Teaching Assessment (Spring 2016),Confident and Passionate,Completed,49,supervisor,4/9/16 9:24,11,0,0,4.000-Exemplary|3.000-Proficient|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Graduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,EG 5402,1,Completed,Carter Lawrence Elementary School,,MS 4-8,,L22786669,Third Teaching Assessment (Spring 2016),Relationships,Completed,49,supervisor,4/9/16 9:24,12,0,0,4.000-Exemplary|4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Graduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,EG 5402,1,Completed,Carter Lawrence Elementary School,,MS 4-8,,L22786669,Fourth Teaching Assessment (Spring 2016),Implementing,Completed,49,supervisor,4/16/16 4:20,19,0,0,3.000-Proficient|3.000-Proficient|0.000-N/A|3.000-Proficient|2.000-Emerging|3.000-Proficient|2.000-Emerging|3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Graduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,EG 5402,1,Completed,Carter Lawrence Elementary School,,MS 4-8,,L22786669,Fourth Teaching Assessment (Spring 2016),Managing ,Completed,49,supervisor,4/16/16 4:20,11,0,0,3.000-Proficient|3.000-Proficient|2.000-Emerging|3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Graduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,EG 5402,1,Completed,Carter Lawrence Elementary School,,MS 4-8,,L22786669,Fourth Teaching Assessment (Spring 2016),Assessing,Completed,49,supervisor,4/16/16 4:20,6,0,0,3.000-Proficient|3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Graduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,EG 5402,1,Completed,Carter Lawrence Elementary School,,MS 4-8,,L22786669,Fourth Teaching Assessment (Spring 2016),Confident and Passionate,Completed,49,supervisor,4/16/16 4:20,10,0,0,3.000-Proficient|3.000-Proficient|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Graduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,EG 5402,1,Completed,Carter Lawrence Elementary School,,MS 4-8,,L22786669,Fourth Teaching Assessment (Spring 2016),Relationships,Completed,49,supervisor,4/16/16 4:20,10,0,0,3.000-Proficient|3.000-Proficient|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Graduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,EG 5402,1,Completed,Carter Lawrence Elementary School,,MS 4-8,,L22786669,Fifth Teaching Assessment (Spring 2016),Implementing,Completed,49,supervisor,4/23/16 9:45,15,0,0,3.000-Proficient|3.000-Proficient|1.000-Unsatisfactory|0.000-N/A|2.000-Emerging|2.000-Emerging|1.000-Unsatisfactory|3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Graduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,EG 5402,1,Completed,Carter Lawrence Elementary School,,MS 4-8,,L22786669,Fifth Teaching Assessment (Spring 2016),Managing ,Completed,49,supervisor,4/23/16 9:45,9,0,0,2.000-Emerging|2.000-Emerging|2.000-Emerging|3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Graduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,EG 5402,1,Completed,Carter Lawrence Elementary School,,MS 4-8,,L22786669,Fifth Teaching Assessment (Spring 2016),Assessing,Completed,49,supervisor,4/23/16 9:45,6,0,0,3.000-Proficient|3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Graduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,EG 5402,1,Completed,Carter Lawrence Elementary School,,MS 4-8,,L22786669,Fifth Teaching Assessment (Spring 2016),Confident and Passionate,Completed,49,supervisor,4/23/16 9:45,9,0,0,3.000-Proficient|3.000-Proficient|3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Graduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,EG 5402,1,Completed,Carter Lawrence Elementary School,,MS 4-8,,L22786669,Fifth Teaching Assessment (Spring 2016),Relationships,Completed,49,supervisor,4/23/16 9:45,8,0,0,2.000-Emerging|3.000-Proficient|3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Graduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,EG 5402,1,Completed,Carter Lawrence Elementary School,,MS 4-8,,L22786669,Candidate Disposition (Spring 2016),Professional and Committed ,Completed,316,intern,5/2/16 10:01,20,0,0,4.000-Exemplary|4.000-Exemplary|4.000-Exemplary|4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Graduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,EG 5402,1,Completed,Carter Lawrence Elementary School,,MS 4-8,,L22786669,Candidate Disposition (Spring 2016),Confident,Completed,316,intern,5/2/16 10:01,11,0,0,4.000-Exemplary|3.000-Proficient|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Graduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,EG 5402,1,Completed,Carter Lawrence Elementary School,,MS 4-8,,L22786669,Candidate Disposition (Spring 2016),Principled,Completed,316,intern,5/2/16 10:01,8,0,0,4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Graduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,EG 5402,1,Completed,Carter Lawrence Elementary School,,MS 4-8,,L22786669,Candidate Disposition (Spring 2016),Compassionate and Respectful ,Completed,316,intern,5/2/16 10:01,8,0,0,4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Graduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,EG 5402,1,Completed,Carter Lawrence Elementary School,,MS 4-8,,L22786669,Candidate Disposition (Spring 2016),Collaborative,Completed,316,intern,5/2/16 10:01,8,0,0,4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Graduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,EG 5402,1,Completed,Carter Lawrence Elementary School,,MS 4-8,,L22786669,Candidate Disposition (Spring 2016),Communicative,Completed,316,intern,5/2/16 10:01,8,0,0,4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Graduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,EG 5402,1,Completed,Oakland High School,,Biology,,L22790546,Mentor: Mid-Term Student Teaching Evaluation Rubric (Spring 2016),Craft,Completed,317,mentor,4/28/16 11:29,20,0,0,4.000-Exemplary|4.000-Exemplary|4.000-Exemplary|4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Graduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,EG 5402,1,Completed,Oakland High School,,Biology,,L22790546,Mentor: Mid-Term Student Teaching Evaluation Rubric (Spring 2016),Attitudes and Values,Completed,317,mentor,4/28/16 11:29,19,0,0,4.000-Exemplary|4.000-Exemplary|4.000-Exemplary|3.000-Proficient|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Graduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,EG 5402,1,Completed,Oakland High School,,Biology,,L22790546,Mentor: Mid-Term Student Teaching Evaluation Rubric (Spring 2016),Relationships,Completed,317,mentor,4/28/16 11:29,20,0,0,4.000-Exemplary|4.000-Exemplary|4.000-Exemplary|4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Graduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,EG 5402,1,Completed,Oakland High School,,Biology,,L22790546,Mentor: Mid-Term Student Teaching Evaluation Rubric (Spring 2016),Essential Knowledge,Completed,317,mentor,4/28/16 11:29,12,0,0,4.000-Exemplary|4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Graduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,EG 5402,1,Completed,Oakland High School,,Biology,,L22790546,Mentor: Final Student Teaching Evaluation Rubric (Spring 2016),Craft,Completed,317,mentor,4/28/16 11:06,20,0,0,4.000-Exemplary|4.000-Exemplary|4.000-Exemplary|4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Graduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,EG 5402,1,Completed,Oakland High School,,Biology,,L22790546,Mentor: Final Student Teaching Evaluation Rubric (Spring 2016),Attitudes and Values,Completed,317,mentor,4/28/16 11:06,19,0,0,4.000-Exemplary|4.000-Exemplary|4.000-Exemplary|3.000-Proficient|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Graduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,EG 5402,1,Completed,Oakland High School,,Biology,,L22790546,Mentor: Final Student Teaching Evaluation Rubric (Spring 2016),Relationships,Completed,317,mentor,4/28/16 11:06,20,0,0,4.000-Exemplary|4.000-Exemplary|4.000-Exemplary|4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Graduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,EG 5402,1,Completed,Oakland High School,,Biology,,L22790546,Mentor: Final Student Teaching Evaluation Rubric (Spring 2016),Essential Knowledge,Completed,317,mentor,4/28/16 11:06,12,0,0,4.000-Exemplary|4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Graduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,EG 5402,1,Completed,Oakland High School,,Biology,,L22790546,Candidate Disposition (Spring 2016),Professional and Committed ,Completed,317,mentor,4/28/16 11:29,20,0,0,4.000-Exemplary|4.000-Exemplary|4.000-Exemplary|4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Graduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,EG 5402,1,Completed,Oakland High School,,Biology,,L22790546,Candidate Disposition (Spring 2016),Confident,Completed,317,mentor,4/28/16 11:29,11,0,0,4.000-Exemplary|4.000-Exemplary|3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Graduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,EG 5402,1,Completed,Oakland High School,,Biology,,L22790546,Candidate Disposition (Spring 2016),Principled,Completed,317,mentor,4/28/16 11:29,8,0,0,4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Graduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,EG 5402,1,Completed,Oakland High School,,Biology,,L22790546,Candidate Disposition (Spring 2016),Compassionate and Respectful ,Completed,317,mentor,4/28/16 11:29,8,0,0,4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Graduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,EG 5402,1,Completed,Oakland High School,,Biology,,L22790546,Candidate Disposition (Spring 2016),Collaborative,Completed,317,mentor,4/28/16 11:29,8,0,0,4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Graduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,EG 5402,1,Completed,Oakland High School,,Biology,,L22790546,Candidate Disposition (Spring 2016),Communicative,Completed,317,mentor,4/28/16 11:29,8,0,0,4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Graduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,EG 5402,1,Completed,Oakland High School,,Biology,,L22790546,Supervisor: Final Student Teaching Evaluation Rubric (Spring 2016),Craft,Completed,200,supervisor,4/28/16 4:21,17,0,0,3.000-Proficient|3.000-Proficient|3.000-Proficient|4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Graduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,EG 5402,1,Completed,Oakland High School,,Biology,,L22790546,Supervisor: Final Student Teaching Evaluation Rubric (Spring 2016),Attitudes and Values,Completed,200,supervisor,4/28/16 4:21,18,0,0,4.000-Exemplary|4.000-Exemplary|4.000-Exemplary|3.000-Proficient|3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Graduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,EG 5402,1,Completed,Oakland High School,,Biology,,L22790546,Supervisor: Final Student Teaching Evaluation Rubric (Spring 2016),Relationships,Completed,200,supervisor,4/28/16 4:21,18,0,0,4.000-Exemplary|4.000-Exemplary|3.000-Proficient|3.000-Proficient|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Graduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,EG 5402,1,Completed,Oakland High School,,Biology,,L22790546,Supervisor: Final Student Teaching Evaluation Rubric (Spring 2016),Essential Knowledge,Completed,200,supervisor,4/28/16 4:21,11,0,0,4.000-Exemplary|4.000-Exemplary|3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Graduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,EG 5402,1,Completed,Oakland High School,,Biology,,L22790546,Supervisor: Mid-Term Student Teaching Evaluation Rubric (Spring 2016),Craft,Completed,200,supervisor,4/28/16 4:17,17,0,0,3.000-Proficient|3.000-Proficient|3.000-Proficient|4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Graduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,EG 5402,1,Completed,Oakland High School,,Biology,,L22790546,Supervisor: Mid-Term Student Teaching Evaluation Rubric (Spring 2016),Attitudes and Values,Completed,200,supervisor,4/28/16 4:17,18,0,0,4.000-Exemplary|4.000-Exemplary|4.000-Exemplary|3.000-Proficient|3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Graduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,EG 5402,1,Completed,Oakland High School,,Biology,,L22790546,Supervisor: Mid-Term Student Teaching Evaluation Rubric (Spring 2016),Relationships,Completed,200,supervisor,4/28/16 4:17,19,0,0,4.000-Exemplary|4.000-Exemplary|4.000-Exemplary|3.000-Proficient|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Graduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,EG 5402,1,Completed,Oakland High School,,Biology,,L22790546,Supervisor: Mid-Term Student Teaching Evaluation Rubric (Spring 2016),Essential Knowledge,Completed,200,supervisor,4/28/16 4:17,11,0,0,4.000-Exemplary|4.000-Exemplary|3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Graduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,EG 5402,1,Completed,Oakland High School,,Biology,,L22790546,Candidate Disposition (Spring 2016),Professional and Committed ,Completed,200,supervisor,6/15/16 5:58,20,0,0,4.000-Exemplary|4.000-Exemplary|4.000-Exemplary|4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Graduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,EG 5402,1,Completed,Oakland High School,,Biology,,L22790546,Candidate Disposition (Spring 2016),Confident,Completed,200,supervisor,6/15/16 5:58,12,0,0,4.000-Exemplary|4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Graduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,EG 5402,1,Completed,Oakland High School,,Biology,,L22790546,Candidate Disposition (Spring 2016),Principled,Completed,200,supervisor,6/15/16 5:58,8,0,0,4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Graduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,EG 5402,1,Completed,Oakland High School,,Biology,,L22790546,Candidate Disposition (Spring 2016),Compassionate and Respectful ,Completed,200,supervisor,6/15/16 5:58,8,0,0,4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Graduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,EG 5402,1,Completed,Oakland High School,,Biology,,L22790546,Candidate Disposition (Spring 2016),Collaborative,Completed,200,supervisor,6/15/16 5:58,8,0,0,4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Graduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,EG 5402,1,Completed,Oakland High School,,Biology,,L22790546,Candidate Disposition (Spring 2016),Communicative,Completed,200,supervisor,6/15/16 5:58,8,0,0,4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Graduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,EG 5402,1,Completed,Oakland High School,,Biology,,L22790546,First Teaching Assessment (Spring 2016),Implementing,Completed,200,supervisor,4/6/16 4:26,25,0,0,3.000-Proficient|3.000-Proficient|4.000-Exemplary |3.000-Proficient|4.000-Exemplary |4.000-Exemplary |0.000-N/A|4.000-Exemplary 
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Graduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,EG 5402,1,Completed,Oakland High School,,Biology,,L22790546,First Teaching Assessment (Spring 2016),Managing ,Completed,200,supervisor,4/6/16 4:26,14,0,0,4.000-Exemplary |3.000-Proficient|3.000-Proficient|4.000-Exemplary 
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Graduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,EG 5402,1,Completed,Oakland High School,,Biology,,L22790546,First Teaching Assessment (Spring 2016),Assessing,Completed,200,supervisor,4/6/16 4:26,7,0,0,4.000-Exemplary|3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Graduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,EG 5402,1,Completed,Oakland High School,,Biology,,L22790546,First Teaching Assessment (Spring 2016),Confident and Passionate,Completed,200,supervisor,4/6/16 4:26,10,0,0,4.000-Exemplary|3.000-Proficient|3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Graduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,EG 5402,1,Completed,Oakland High School,,Biology,,L22790546,First Teaching Assessment (Spring 2016),Relationships,Completed,200,supervisor,4/6/16 4:26,12,0,0,4.000-Exemplary|4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Graduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,EG 5402,1,Completed,Oakland High School,,Biology,,L22790546,Second Teaching Assessment (Spring 2016),Implementing,Completed,200,supervisor,4/6/16 4:41,22,0,0,3.000-Proficient|3.000-Proficient|3.000-Proficient|3.000-Proficient|3.000-Proficient|3.000-Proficient|0.000-N/A|4.000-Exemplary 
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Graduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,EG 5402,1,Completed,Oakland High School,,Biology,,L22790546,Second Teaching Assessment (Spring 2016),Managing ,Completed,200,supervisor,4/6/16 4:41,13,0,0,3.000-Proficient|4.000-Exemplary |3.000-Proficient|3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Graduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,EG 5402,1,Completed,Oakland High School,,Biology,,L22790546,Second Teaching Assessment (Spring 2016),Assessing,Completed,200,supervisor,4/6/16 4:41,6,0,0,3.000-Proficient|3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Graduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,EG 5402,1,Completed,Oakland High School,,Biology,,L22790546,Second Teaching Assessment (Spring 2016),Confident and Passionate,Completed,200,supervisor,4/6/16 4:41,9,0,0,3.000-Proficient|3.000-Proficient|3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Graduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,EG 5402,1,Completed,Oakland High School,,Biology,,L22790546,Second Teaching Assessment (Spring 2016),Relationships,Completed,200,supervisor,4/6/16 4:41,12,0,0,4.000-Exemplary|4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Graduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,EG 5402,1,Completed,Oakland High School,,Biology,,L22790546,Third Teaching Assessment (Spring 2016),Implementing,Completed,200,supervisor,4/28/16 11:04,23,0,0,3.000-Proficient|3.000-Proficient|3.000-Proficient|3.000-Proficient|3.000-Proficient|4.000-Exemplary |0.000-N/A|4.000-Exemplary 
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Graduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,EG 5402,1,Completed,Oakland High School,,Biology,,L22790546,Third Teaching Assessment (Spring 2016),Managing ,Completed,200,supervisor,4/28/16 11:04,14,0,0,4.000-Exemplary |3.000-Proficient|3.000-Proficient|4.000-Exemplary 
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Graduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,EG 5402,1,Completed,Oakland High School,,Biology,,L22790546,Third Teaching Assessment (Spring 2016),Assessing,Completed,200,supervisor,4/28/16 11:04,8,0,0,4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Graduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,EG 5402,1,Completed,Oakland High School,,Biology,,L22790546,Third Teaching Assessment (Spring 2016),Confident and Passionate,Completed,200,supervisor,4/28/16 11:04,9,0,0,3.000-Proficient|3.000-Proficient|3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Graduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,EG 5402,1,Completed,Oakland High School,,Biology,,L22790546,Third Teaching Assessment (Spring 2016),Relationships,Completed,200,supervisor,4/28/16 11:04,12,0,0,4.000-Exemplary|4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Graduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,EG 5402,1,Completed,Oakland High School,,Biology,,L22790546,Fourth Teaching Assessment (Spring 2016),Implementing,Completed,200,supervisor,4/28/16 11:13,27,0,0,4.000-Exemplary |4.000-Exemplary |4.000-Exemplary |3.000-Proficient|4.000-Exemplary |4.000-Exemplary |0.000-N/A|4.000-Exemplary 
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Graduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,EG 5402,1,Completed,Oakland High School,,Biology,,L22790546,Fourth Teaching Assessment (Spring 2016),Managing ,Completed,200,supervisor,4/28/16 11:13,12,0,0,3.000-Proficient|3.000-Proficient|3.000-Proficient|3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Graduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,EG 5402,1,Completed,Oakland High School,,Biology,,L22790546,Fourth Teaching Assessment (Spring 2016),Assessing,Completed,200,supervisor,4/28/16 11:13,8,0,0,4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Graduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,EG 5402,1,Completed,Oakland High School,,Biology,,L22790546,Fourth Teaching Assessment (Spring 2016),Confident and Passionate,Completed,200,supervisor,4/28/16 11:13,9,0,0,3.000-Proficient|3.000-Proficient|3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
